310;Placeholder;25.51;87
311;Placeholder;358.43;79
312;Placeholder;249.11;143
313;Placeholder;25.81;175
314;Placeholder;253.63;224
315;Placeholder;25.38;136
316;Placeholder;141.37;187
317;Placeholder;493.36;143
318;Placeholder;379.71;239
319;Placeholder;25.81;80
320;Placeholder;265.31;230
321;Placeholder;509.21;247
322;Placeholder;25.23;124
323;Placeholder;25.31;166
324;Placeholder;521.50;257
325;Placeholder;25.41;260
326;Placeholder;529.39;170
327;Placeholder;152.18;239
328;Placeholder;281.78;76
329;Placeholder;25.68;188
330;Placeholder;155.30;114
331;Placeholder;418.66;101
332;Placeholder;25.27;251
333;Placeholder;25.84;210
334;Placeholder;293.26;240
335;Placeholder;430.81;253
336;Placeholder;161.58;204
337;Placeholder;573.64;105
338;Placeholder;577.79;231
339;Placeholder;164.26;216
340;Placeholder;165.52;221
341;Placeholder;307.12;110
342;Placeholder;593.49;137
343;Placeholder;25.27;119
344;Placeholder;169.74;157
345;Placeholder;25.09;99
346;Placeholder;25.68;256
347;Placeholder;172.39;238
348;Placeholder;25.58;164
349;Placeholder;621.49;98
350;Placeholder;175.45;195
351;Placeholder;176.30;260
352;Placeholder;633.76;212
353;Placeholder;637.56;203
354;Placeholder;333.53;223
355;Placeholder;335.20;204
356;Placeholder;493.48;79
357;Placeholder;339.74;95
358;Placeholder;341.22;165
359;Placeholder;661.16;191
360;Placeholder;345.30;134
361;Placeholder;347.41;236
362;Placeholder;349.20;121
363;Placeholder;351.46;165
364;Placeholder;517.55;254
365;Placeholder;190.22;101
366;Placeholder;523.80;134
367;Placeholder;25.39;181
368;Placeholder;193.64;122
369;Placeholder;25.33;214
370;Placeholder;705.25;245
371;Placeholder;538.44;262
372;Placeholder;541.04;99
373;Placeholder;544.01;170
374;Placeholder;373.66;117
375;Placeholder;25.22;125
376;Placeholder;729.82;266
377;Placeholder;202.62;271
378;Placeholder;381.05;151
379;Placeholder;383.66;147
380;Placeholder;565.97;182
381;Placeholder;387.45;175
382;Placeholder;207.44;111
383;Placeholder;25.69;77
384;Placeholder;393.26;152
385;Placeholder;395.24;81
386;Placeholder;211.78;246
387;Placeholder;25.42;147
388;Placeholder;589.89;208
389;Placeholder;592.93;116
390;Placeholder;595.72;138
391;Placeholder;598.54;84
392;Placeholder;25.38;114
393;Placeholder;411.38;274
394;Placeholder;801.58;154
395;Placeholder;805.52;133
396;Placeholder;221.43;187
397;Placeholder;616.15;225
398;Placeholder;25.09;253
399;Placeholder;25.39;168
400;Placeholder;25.88;259
401;Placeholder;28.31;244
402;Placeholder;33.18;110
403;Placeholder;28.01;233
404;Placeholder;25.32;154
405;Placeholder;35.78;168
406;Placeholder;31.61;224
407;Placeholder;39.65;162
408;Placeholder;57.55;229
409;Placeholder;52.37;99
410;Placeholder;65.25;195
411;Placeholder;47.68;172
412;Placeholder;73.13;132
413;Placeholder;38.06;110
414;Placeholder;39.18;109
415;Placeholder;55.75;257
416;Placeholder;89.53;258
417;Placeholder;93.31;234
418;Placeholder;25.02;157
419;Placeholder;82.55;210
420;Placeholder;105.37;133
421;Placeholder;25.66;241
422;Placeholder;25.50;241
423;Placeholder;94.79;172
424;Placeholder;121.90;235
425;Placeholder;125.95;256
426;Placeholder;77.44;195
427;Placeholder;52.34;263
428;Placeholder;109.31;260
429;Placeholder;54.44;263
430;Placeholder;85.66;216
431;Placeholder;87.31;202
432;Placeholder;121.76;138
433;Placeholder;157.71;162
434;Placeholder;93.65;130
435;Placeholder;130.46;221
436;Placeholder;61.88;76
437;Placeholder;136.57;247
438;Placeholder;139.17;218
439;Placeholder;25.23;245
440;Placeholder;25.17;200
441;Placeholder;66.20;103
442;Placeholder;193.55;254
443;Placeholder;25.85;105
444;Placeholder;201.67;95
445;Placeholder;70.72;156
446;Placeholder;71.23;271
447;Placeholder;25.79;220
448;Placeholder;121.17;163
449;Placeholder;172.45;82
450;Placeholder;175.65;114
451;Placeholder;229.18;115
452;Placeholder;181.20;151
453;Placeholder;78.20;188
454;Placeholder;187.01;273
455;Placeholder;190.03;214
456;Placeholder;81.71;143
457;Placeholder;25.51;79
458;Placeholder;83.81;109
459;Placeholder;261.39;118
460;Placeholder;25.22;244
461;Placeholder;86.96;227
462;Placeholder;149.96;243
463;Placeholder;25.00;256
464;Placeholder;281.78;202
465;Placeholder;285.48;238
466;Placeholder;157.56;158
467;Placeholder;25.92;264
468;Placeholder;161.15;177
469;Placeholder;232.92;141
470;Placeholder;25.97;225
471;Placeholder;238.48;253
472;Placeholder;25.17;254
473;Placeholder;317.59;255
474;Placeholder;247.08;187
475;Placeholder;100.35;120
476;Placeholder;253.59;236
477;Placeholder;25.56;79
478;Placeholder;259.53;196
479;Placeholder;341.23;121
480;Placeholder;185.08;214
481;Placeholder;268.77;263
482;Placeholder;107.99;157
483;Placeholder;191.44;274
484;Placeholder;25.34;76
485;Placeholder;110.20;162
486;Placeholder;25.09;119
487;Placeholder;199.71;116
488;Placeholder;377.59;157
489;Placeholder;114.06;75
490;Placeholder;25.50;267
491;Placeholder;298.13;198
492;Placeholder;393.96;271
493;Placeholder;397.95;203
494;Placeholder;307.10;125
495;Placeholder;120.71;113
496;Placeholder;121.78;131
497;Placeholder;219.88;212
498;Placeholder;221.92;192
499;Placeholder;223.10;226
500;Placeholder;325.82;78
501;Placeholder;227.05;251
502;Placeholder;331.31;219
503;Placeholder;25.25;263
504;Placeholder;233.50;109
505;Placeholder;340.12;223
506;Placeholder;449.00;246
507;Placeholder;453.75;140
508;Placeholder;25.87;211
509;Placeholder;243.47;228
510;Placeholder;355.25;187
511;Placeholder;136.34;177
512;Placeholder;25.99;235
513;Placeholder;138.19;142
514;Placeholder;253.91;98
515;Placeholder;25.49;254
516;Placeholder;257.66;94
517;Placeholder;376.50;266
518;Placeholder;143.77;158
519;Placeholder;144.06;102
520;Placeholder;25.44;200
521;Placeholder;25.41;192
522;Placeholder;391.13;251
523;Placeholder;148.06;121
524;Placeholder;273.15;234
525;Placeholder;275.51;85
526;Placeholder;403.88;167
527;Placeholder;25.06;184
528;Placeholder;153.45;273
529;Placeholder;283.48;201
530;Placeholder;285.73;218
531;Placeholder;549.55;229
532;Placeholder;25.99;159
533;Placeholder;25.35;201
534;Placeholder;293.92;93
535;Placeholder;25.22;220
536;Placeholder;569.35;177
537;Placeholder;25.85;238
538;Placeholder;301.99;266
539;Placeholder;581.63;197
540;Placeholder;305.78;134
541;Placeholder;166.67;141
542;Placeholder;593.70;118
543;Placeholder;311.32;176
544;Placeholder;601.74;181
545;Placeholder;605.39;157
546;Placeholder;25.29;183
547;Placeholder;25.09;126
548;Placeholder;25.33;179
549;Placeholder;25.27;124
550;Placeholder;475.01;238
551;Placeholder;176.00;144
552;Placeholder;25.16;211
553;Placeholder;484.63;113
554;Placeholder;179.99;196
555;Placeholder;180.89;119
556;Placeholder;25.34;142
557;Placeholder;653.76;258
558;Placeholder;657.73;174
559;Placeholder;661.70;90
560;Placeholder;505.15;130
561;Placeholder;347.82;88
562;Placeholder;673.77;118
563;Placeholder;351.01;153
564;Placeholder;517.39;170
565;Placeholder;190.85;85
566;Placeholder;523.13;144
567;Placeholder;693.57;250
568;Placeholder;529.08;162
569;Placeholder;25.65;224
570;Placeholder;365.90;154
571;Placeholder;538.63;164
572;Placeholder;25.54;119
573;Placeholder;717.33;212
574;Placeholder;373.82;92
575;Placeholder;25.30;118
576;Placeholder;377.13;221
577;Placeholder;556.64;157
578;Placeholder;381.44;180
579;Placeholder;383.34;92
580;Placeholder;25.19;143
581;Placeholder;749.99;246
582;Placeholder;207.26;118
583;Placeholder;208.65;148
584;Placeholder;209.35;121
585;Placeholder;210.30;160
586;Placeholder;211.45;258
587;Placeholder;586.13;181
588;Placeholder;401.15;263
589;Placeholder;403.24;201
590;Placeholder;25.12;212
591;Placeholder;216.93;100
592;Placeholder;217.49;80
593;Placeholder;218.63;144
594;Placeholder;801.34;171
595;Placeholder;220.07;256
596;Placeholder;613.15;107
597;Placeholder;616.23;95
598;Placeholder;817.41;245
599;Placeholder;423.28;242
600;Placeholder;25.51;236
601;Placeholder;26.99;206
602;Placeholder;29.35;192
603;Placeholder;31.66;237
604;Placeholder;25.25;126
605;Placeholder;35.46;130
606;Placeholder;25.59;189
607;Placeholder;46.29;200
608;Placeholder;57.68;194
609;Placeholder;61.72;125
610;Placeholder;65.76;263
611;Placeholder;47.54;123
612;Placeholder;73.53;229
613;Placeholder;25.01;121
614;Placeholder;39.18;175
615;Placeholder;70.35;84
616;Placeholder;25.36;186
617;Placeholder;42.64;260
618;Placeholder;25.86;163
619;Placeholder;63.15;232
620;Placeholder;105.81;143
621;Placeholder;88.44;234
622;Placeholder;69.00;79
623;Placeholder;71.95;235
624;Placeholder;121.48;169
625;Placeholder;100.93;128
626;Placeholder;25.39;194
627;Placeholder;79.52;97
628;Placeholder;137.04;108
629;Placeholder;54.88;246
630;Placeholder;115.32;77
631;Placeholder;56.92;264
632;Placeholder;25.67;135
633;Placeholder;25.39;159
634;Placeholder;59.80;96
635;Placeholder;95.15;148
636;Placeholder;169.91;170
637;Placeholder;62.70;75
638;Placeholder;25.31;139
639;Placeholder;25.42;79
640;Placeholder;145.76;97
641;Placeholder;107.12;179
642;Placeholder;193.04;174
643;Placeholder;68.55;136
644;Placeholder;157.68;110
645;Placeholder;115.11;198
646;Placeholder;209.22;107
647;Placeholder;166.33;149
648;Placeholder;25.14;159
649;Placeholder;25.01;173
650;Placeholder;225.59;149
651;Placeholder;178.73;256
652;Placeholder;25.87;101
653;Placeholder;25.53;190
654;Placeholder;133.18;130
655;Placeholder;25.30;117
656;Placeholder;25.87;204
657;Placeholder;82.75;260
658;Placeholder;83.02;105
659;Placeholder;84.17;174
660;Placeholder;265.64;238
661;Placeholder;269.74;197
662;Placeholder;273.41;141
663;Placeholder;88.32;179
664;Placeholder;153.89;196
665;Placeholder;285.46;261
666;Placeholder;157.66;148
667;Placeholder;293.44;153
668;Placeholder;297.51;76
669;Placeholder;232.17;131
670;Placeholder;305.38;274
671;Placeholder;96.90;125
672;Placeholder;97.84;139
673;Placeholder;98.77;166
674;Placeholder;173.24;267
675;Placeholder;100.45;275
676;Placeholder;177.52;265
677;Placeholder;102.19;167
678;Placeholder;103.78;157
679;Placeholder;183.49;219
680;Placeholder;25.28;249
681;Placeholder;106.31;122
682;Placeholder;353.79;170
683;Placeholder;191.61;168
684;Placeholder;25.85;181
685;Placeholder;280.18;114
686;Placeholder;25.90;109
687;Placeholder;286.93;96
688;Placeholder;25.50;260
689;Placeholder;114.62;228
690;Placeholder;385.04;251
691;Placeholder;207.36;241
692;Placeholder;301.87;169
693;Placeholder;25.44;203
694;Placeholder;213.47;246
695;Placeholder;405.80;168
696;Placeholder;217.95;106
697;Placeholder;316.58;132
698;Placeholder;123.66;226
699;Placeholder;322.17;238
700;Placeholder;125.81;173
701;Placeholder;429.00;182
702;Placeholder;331.13;114
703;Placeholder;231.56;183
704;Placeholder;337.05;80
705;Placeholder;25.84;198
706;Placeholder;131.92;234
707;Placeholder;25.32;179
708;Placeholder;133.23;275
709;Placeholder;25.49;253
710;Placeholder;245.57;157
711;Placeholder;469.77;161
712;Placeholder;361.90;113
713;Placeholder;25.77;107
714;Placeholder;481.03;87
715;Placeholder;485.00;259
716;Placeholder;257.86;111
717;Placeholder;376.57;129
718;Placeholder;497.05;235
719;Placeholder;144.80;261
720;Placeholder;265.98;210
721;Placeholder;509.14;158
722;Placeholder;391.12;221
723;Placeholder;25.85;241
724;Placeholder;397.76;197
725;Placeholder;150.32;210
726;Placeholder;151.35;123
727;Placeholder;279.35;167
728;Placeholder;409.91;149
729;Placeholder;541.17;220
730;Placeholder;545.86;142
731;Placeholder;156.75;214
732;Placeholder;157.40;92
733;Placeholder;424.96;216
734;Placeholder;293.49;142
735;Placeholder;295.58;227
736;Placeholder;161.54;143
737;Placeholder;573.33;250
738;Placeholder;577.28;150
739;Placeholder;442.62;244
740;Placeholder;445.36;258
741;Placeholder;589.08;123
742;Placeholder;451.06;127
743;Placeholder;454.69;207
744;Placeholder;457.78;194
745;Placeholder;605.37;101
746;Placeholder;317.94;213
747;Placeholder;466.90;165
748;Placeholder;25.32;211
749;Placeholder;621.75;212
750;Placeholder;175.05;201
751;Placeholder;25.20;215
752;Placeholder;25.33;136
753;Placeholder;484.61;160
754;Placeholder;641.41;103
755;Placeholder;25.45;136
756;Placeholder;25.09;95
757;Placeholder;339.17;229
758;Placeholder;341.60;177
759;Placeholder;343.24;214
760;Placeholder;25.82;186
761;Placeholder;25.17;259
762;Placeholder;187.60;121
763;Placeholder;677.50;91
764;Placeholder;353.85;109
765;Placeholder;190.17;141
766;Placeholder;191.52;239
767;Placeholder;526.01;272
768;Placeholder;697.93;163
769;Placeholder;363.61;189
770;Placeholder;535.66;268
771;Placeholder;709.98;133
772;Placeholder;369.17;82
773;Placeholder;544.76;268
774;Placeholder;25.00;171
775;Placeholder;375.17;161
776;Placeholder;377.15;215
777;Placeholder;556.88;119
778;Placeholder;737.80;115
779;Placeholder;25.69;188
780;Placeholder;385.32;123
781;Placeholder;387.78;249
782;Placeholder;207.75;153
783;Placeholder;391.08;198
784;Placeholder;577.90;218
785;Placeholder;25.62;142
786;Placeholder;583.21;81
787;Placeholder;212.25;157
788;Placeholder;589.94;171
789;Placeholder;214.90;175
790;Placeholder;785.39;260
791;Placeholder;598.21;133
792;Placeholder;601.09;181
793;Placeholder;25.63;247
794;Placeholder;25.34;199
795;Placeholder;610.54;119
796;Placeholder;417.44;75
797;Placeholder;813.58;130
798;Placeholder;817.96;79
799;Placeholder;224.04;212
800;Placeholder;25.43;241
801;Placeholder;26.83;107
802;Placeholder;31.24;121
803;Placeholder;25.29;138
804;Placeholder;33.32;202
805;Placeholder;25.80;158
806;Placeholder;25.94;93
807;Placeholder;32.38;96
808;Placeholder;41.04;212
809;Placeholder;61.72;230
810;Placeholder;65.60;263
811;Placeholder;58.03;158
812;Placeholder;49.81;191
813;Placeholder;77.73;239
814;Placeholder;81.36;273
815;Placeholder;25.63;136
816;Placeholder;25.18;146
817;Placeholder;42.74;211
818;Placeholder;25.08;210
819;Placeholder;101.15;241
820;Placeholder;65.84;102
821;Placeholder;25.59;229
822;Placeholder;47.61;180
823;Placeholder;117.53;109
824;Placeholder;49.97;90
825;Placeholder;75.79;96
826;Placeholder;103.06;271
827;Placeholder;25.22;215
828;Placeholder;53.89;182
829;Placeholder;54.03;128
830;Placeholder;55.20;190
831;Placeholder;118.35;132
832;Placeholder;25.84;238
833;Placeholder;157.90;202
834;Placeholder;161.31;138
835;Placeholder;165.95;123
836;Placeholder;133.10;242
837;Placeholder;25.70;210
838;Placeholder;63.19;100
839;Placeholder;103.60;198
840;Placeholder;185.18;259
841;Placeholder;189.53;218
842;Placeholder;67.68;160
843;Placeholder;68.50;201
844;Placeholder;69.19;103
845;Placeholder;25.63;115
846;Placeholder;163.99;197
847;Placeholder;25.44;170
848;Placeholder;25.77;270
849;Placeholder;74.54;80
850;Placeholder;25.43;168
851;Placeholder;25.80;109
852;Placeholder;77.23;208
853;Placeholder;131.86;219
854;Placeholder;241.74;76
855;Placeholder;190.84;96
856;Placeholder;25.47;149
857;Placeholder;253.23;80
858;Placeholder;83.85;230
859;Placeholder;143.23;204
860;Placeholder;145.88;258
861;Placeholder;208.54;104
862;Placeholder;273.07;102
863;Placeholder;277.79;214
864;Placeholder;25.65;165
865;Placeholder;90.96;169
866;Placeholder;157.66;274
867;Placeholder;159.37;146
868;Placeholder;229.29;121
869;Placeholder;232.63;224
870;Placeholder;165.01;77
871;Placeholder;167.11;114
872;Placeholder;313.96;178
873;Placeholder;98.27;153
874;Placeholder;321.02;167
875;Placeholder;100.45;197
876;Placeholder;177.67;133
877;Placeholder;256.71;148
878;Placeholder;259.01;237
879;Placeholder;104.34;244
880;Placeholder;345.29;223
881;Placeholder;25.76;267
882;Placeholder;25.13;110
883;Placeholder;25.09;136
884;Placeholder;361.56;189
885;Placeholder;25.22;269
886;Placeholder;197.97;198
887;Placeholder;199.27;249
888;Placeholder;377.35;128
889;Placeholder;114.11;88
890;Placeholder;25.78;160
891;Placeholder;25.23;125
892;Placeholder;301.54;162
893;Placeholder;304.76;147
894;Placeholder;119.22;120
895;Placeholder;405.57;171
896;Placeholder;313.81;192
897;Placeholder;316.08;182
898;Placeholder;221.28;162
899;Placeholder;25.21;80
900;Placeholder;25.03;134
901;Placeholder;328.23;226
902;Placeholder;25.96;195
903;Placeholder;25.71;94
904;Placeholder;233.75;201
905;Placeholder;445.09;108
906;Placeholder;131.24;186
907;Placeholder;25.87;194
908;Placeholder;133.22;254
909;Placeholder;352.29;77
910;Placeholder;25.44;234
911;Placeholder;358.00;220
912;Placeholder;361.72;76
913;Placeholder;364.75;91
914;Placeholder;139.17;174
915;Placeholder;370.58;188
916;Placeholder;373.70;229
917;Placeholder;259.00;116
918;Placeholder;497.77;126
919;Placeholder;144.87;111
920;Placeholder;145.94;234
921;Placeholder;146.72;130
922;Placeholder;513.52;251
923;Placeholder;25.37;181
924;Placeholder;397.03;93
925;Placeholder;400.77;234
926;Placeholder;403.67;198
927;Placeholder;279.56;203
928;Placeholder;25.00;204
929;Placeholder;541.83;239
930;Placeholder;545.26;112
931;Placeholder;25.32;83
932;Placeholder;289.76;153
933;Placeholder;424.59;142
934;Placeholder;561.47;218
935;Placeholder;565.21;107
936;Placeholder;297.89;244
937;Placeholder;436.28;237
938;Placeholder;577.73;207
939;Placeholder;164.47;130
940;Placeholder;25.83;261
941;Placeholder;448.26;255
942;Placeholder;25.75;108
943;Placeholder;597.03;172
944;Placeholder;169.89;262
945;Placeholder;605.50;177
946;Placeholder;25.44;231
947;Placeholder;172.42;176
948;Placeholder;617.48;205
949;Placeholder;323.39;117
950;Placeholder;25.06;101
951;Placeholder;327.39;114
952;Placeholder;329.14;162
953;Placeholder;25.84;170
954;Placeholder;641.37;93
955;Placeholder;490.78;201
956;Placeholder;493.36;150
957;Placeholder;182.29;166
958;Placeholder;25.63;224
959;Placeholder;25.42;154
960;Placeholder;185.98;118
961;Placeholder;186.60;255
962;Placeholder;349.14;220
963;Placeholder;514.36;143
964;Placeholder;189.85;91
965;Placeholder;190.61;106
966;Placeholder;523.84;272
967;Placeholder;359.47;155
968;Placeholder;529.27;268
969;Placeholder;701.49;92
970;Placeholder;365.61;83
971;Placeholder;367.97;226
972;Placeholder;197.37;100
973;Placeholder;198.02;239
974;Placeholder;547.49;239
975;Placeholder;725.17;186
976;Placeholder;25.06;133
977;Placeholder;556.15;85
978;Placeholder;25.83;246
979;Placeholder;383.62;191
980;Placeholder;385.45;115
981;Placeholder;25.37;195
982;Placeholder;571.30;117
983;Placeholder;25.38;270
984;Placeholder;577.98;247
985;Placeholder;765.99;167
986;Placeholder;211.20;155
987;Placeholder;399.48;86
988;Placeholder;589.65;252
989;Placeholder;214.34;99
990;Placeholder;595.47;109
991;Placeholder;789.04;124
992;Placeholder;409.67;123
993;Placeholder;797.02;152
994;Placeholder;607.98;127
995;Placeholder;415.87;267
996;Placeholder;25.84;150
997;Placeholder;222.23;125
998;Placeholder;25.01;272
999;Placeholder;821.49;181
1000;Placeholder;25.65;222
1001;Placeholder;26.61;102
1002;Placeholder;31.83;272
1003;Placeholder;34.24;207
1004;Placeholder;29.82;120
1005;Placeholder;45.11;75
1006;Placeholder;49.28;234
1007;Placeholder;39.39;153
1008;Placeholder;41.11;193
1009;Placeholder;43.27;125
1010;Placeholder;45.50;114
1011;Placeholder;25.28;101
1012;Placeholder;25.46;206
1013;Placeholder;64.39;270
1014;Placeholder;25.97;237
1015;Placeholder;70.19;80
1016;Placeholder;57.03;90
1017;Placeholder;93.23;98
1018;Placeholder;43.25;214
1019;Placeholder;44.28;265
1020;Placeholder;85.17;174
1021;Placeholder;88.39;227
1022;Placeholder;47.52;272
1023;Placeholder;117.70;259
1024;Placeholder;49.00;112
1025;Placeholder;100.40;187
1026;Placeholder;51.77;173
1027;Placeholder;79.48;245
1028;Placeholder;25.76;252
1029;Placeholder;25.15;141
1030;Placeholder;145.13;219
1031;Placeholder;25.89;182
1032;Placeholder;89.50;257
1033;Placeholder;91.37;140
1034;Placeholder;161.20;214
1035;Placeholder;165.83;223
1036;Placeholder;97.89;117
1037;Placeholder;173.67;258
1038;Placeholder;177.07;119
1039;Placeholder;103.74;122
1040;Placeholder;185.43;116
1041;Placeholder;189.68;89
1042;Placeholder;109.77;218
1043;Placeholder;25.17;183
1044;Placeholder;25.26;179
1045;Placeholder;115.55;267
1046;Placeholder;209.23;152
1047;Placeholder;166.84;200
1048;Placeholder;25.11;133
1049;Placeholder;123.28;92
1050;Placeholder;25.67;265
1051;Placeholder;127.98;100
1052;Placeholder;181.60;149
1053;Placeholder;131.57;260
1054;Placeholder;133.59;114
1055;Placeholder;25.66;200
1056;Placeholder;137.70;79
1057;Placeholder;25.01;251
1058;Placeholder;25.58;232
1059;Placeholder;143.15;150
1060;Placeholder;205.43;272
1061;Placeholder;208.02;141
1062;Placeholder;211.31;164
1063;Placeholder;151.83;173
1064;Placeholder;281.47;131
1065;Placeholder;285.45;78
1066;Placeholder;289.07;211
1067;Placeholder;159.79;172
1068;Placeholder;161.24;144
1069;Placeholder;25.53;120
1070;Placeholder;95.42;99
1071;Placeholder;96.85;122
1072;Placeholder;169.55;152
1073;Placeholder;317.77;233
1074;Placeholder;25.73;121
1075;Placeholder;25.17;223
1076;Placeholder;329.69;128
1077;Placeholder;102.03;114
1078;Placeholder;259.00;206
1079;Placeholder;104.27;111
1080;Placeholder;25.60;197
1081;Placeholder;25.18;253
1082;Placeholder;107.01;254
1083;Placeholder;274.72;224
1084;Placeholder;25.89;149
1085;Placeholder;195.11;116
1086;Placeholder;283.58;102
1087;Placeholder;373.99;161
1088;Placeholder;289.39;218
1089;Placeholder;203.86;229
1090;Placeholder;385.58;169
1091;Placeholder;298.98;135
1092;Placeholder;393.10;92
1093;Placeholder;25.75;130
1094;Placeholder;25.78;96
1095;Placeholder;405.65;96
1096;Placeholder;313.85;235
1097;Placeholder;25.94;197
1098;Placeholder;319.75;130
1099;Placeholder;25.47;203
1100;Placeholder;225.68;110
1101;Placeholder;25.28;177
1102;Placeholder;25.12;100
1103;Placeholder;25.79;107
1104;Placeholder;233.54;204
1105;Placeholder;25.16;137
1106;Placeholder;237.29;255
1107;Placeholder;453.14;111
1108;Placeholder;349.79;95
1109;Placeholder;352.72;188
1110;Placeholder;465.19;225
1111;Placeholder;25.84;77
1112;Placeholder;137.87;274
1113;Placeholder;364.27;141
1114;Placeholder;253.82;229
